2173,PST,'RESERVOIR ELEVATION (feet)'
19881229,0000,4991.08
19881230,0000,4991.08
19881231,0000,m
19890101,0000,4991.11
19890102,0000,4991.12
19890103,0000,m
19890104,0000,4991.11
19890105,0000,4991.15
19890106,0000,m
19890107,0000,m
19890108,0000,4991.15
19890109,0000,4991.16
19890110,0000,4991.18
19890111,0000,4991.18
19890112,0000,4991.18
19890113,0000,m
19890114,0000,4991.18
19890115,0000,4991.18
19890116,0000,4991.18
19890117,0000,m
19890118,0000,4991.18
19890119,0000,4991.18
19890120,0000,4991.18
19890121,0000,m
19890122,0000,4991.19
19890123,0000,4991.21
19890124,0000,4991.22
19890125,0000,m
19890126,0000,4991.22
19890127,0000,4991.23
19890128,0000,4991.23
19890129,0000,4991.23
19890130,0000,4991.24
19890131,0000,m
19890201,0000,4991.30
19890202,0000,4991.32
19890203,0000,m
19890204,0000,m
19890205,0000,m
19890206,0000,4991.42
19890207,0000,m
19890208,0000,4991.44
19890209,0000,4991.46
19890210,0000,4991.47
19890211,0000,4991.47
19890212,0000,4991.48
19890213,0000,4991.49
19890214,0000,4991.49
19890215,0000,4991.49
19890216,0000,4991.51
19890217,0000,4991.52
19890218,0000,4991.54
19890219,0000,4991.57
19890220,0000,4991.58
19890221,0000,4991.60
19890222,0000,4991.74
19890223,0000,4991.83
19890224,0000,4991.94
19890225,0000,4992.06
19890226,0000,4992.18
19890227,0000,4992.27
19890228,0000,m
19890301,0000,4992.45
19890302,0000,4992.59
19890303,0000,4992.64
19890304,0000,4992.70
19890305,0000,4992.79
19890306,0000,4992.99
19890307,0000,4993.33
19890308,0000,4994.05
19890309,0000,4995.14
19890310,0000,4996.10
19890311,0000,4997.05
19890312,0000,m
19890313,0000,4997.84
19890314,0000,4998.09
19890315,0000,4998.31
19890316,0000,4998.58
19890317,0000,4998.75
19890318,0000,4998.94
19890319,0000,4999.14
19890320,0000,4999.30
19890321,0000,4999.48
19890322,0000,4999.63
19890323,0000,4999.80
19890324,0000,5000.10
19890325,0000,5000.51
19890326,0000,5000.73
19890327,0000,5000.94
19890328,0000,m
19890329,0000,5001.36
19890330,0000,5001.62
19890331,0000,m
19890401,0000,5002.21
19890402,0000,5002.47
19890403,0000,5002.61
19890404,0000,5002.72
19890405,0000,5002.82
19890406,0000,5002.94
19890407,0000,5003.05
19890408,0000,5003.13
19890409,0000,5003.17
19890410,0000,5003.19
19890411,0000,m
19890412,0000,5003.09
19890413,0000,m
19890414,0000,5003.08
19890415,0000,5003.10
19890416,0000,5003.07
19890417,0000,5003.05
19890418,0000,5003.02
19890419,0000,5003.00
19890420,0000,5002.95
19890421,0000,5002.90
19890422,0000,5002.85
19890423,0000,5002.77
19890424,0000,5002.73
19890425,0000,5002.68
19890426,0000,5002.67
19890427,0000,5002.64
19890428,0000,5002.62
19890429,0000,5002.62
19890430,0000,m
19890501,0000,5002.61
19890502,0000,5002.62
19890503,0000,5002.62
19890504,0000,5002.63
19890505,0000,5002.63
19890506,0000,5002.62
19890507,0000,5002.59
19890508,0000,5002.58
19890509,0000,5002.56
19890510,0000,5002.60
19890511,0000,5002.58
19890512,0000,5002.55
19890513,0000,5002.53
19890514,0000,5002.52
19890515,0000,5002.53
19890516,0000,5002.51
19890517,0000,5002.48
19890518,0000,5002.43
19890519,0000,5002.42
19890520,0000,m
19890521,0000,5002.39
19890522,0000,5002.37
19890523,0000,5002.39
19890524,0000,5002.38
19890525,0000,5002.38
19890526,0000,5002.38
19890527,0000,5002.43
19890528,0000,5002.45
19890529,0000,5002.51
19890530,0000,m
19890531,0000,m
19890601,0000,m
19890602,0000,m
19890603,0000,m
19890604,0000,5002.44
19890605,0000,5002.44
19890606,0000,5002.44
19890607,0000,m
19890608,0000,5002.46
19890609,0000,m
19890610,0000,m
19890611,0000,5002.39
19890612,0000,5000.00
19890613,0000,5002.33
19890614,0000,5002.30
19890615,0000,m
19890616,0000,5002.25
19890617,0000,m
19890618,0000,m
19890619,0000,5002.15
19890620,0000,5002.09
19890621,0000,5002.04
19890622,0000,5002.00
19890623,0000,5001.94
19890624,0000,m
19890625,0000,5001.85
19890626,0000,5001.80
19890627,0000,m
19890628,0000,5001.69
19890629,0000,5001.62
19890630,0000,m
19890701,0000,5001.51
19890702,0000,m
19890703,0000,5001.41
19890704,0000,5001.35
19890705,0000,5001.30
19890706,0000,5001.23
19890707,0000,5001.18
19890708,0000,m
19890709,0000,5001.05
19890710,0000,5001.00
19890711,0000,m
19890712,0000,m
19890713,0000,m
19890714,0000,m
19890715,0000,5000.69
19890716,0000,m
19890717,0000,5000.59
19890718,0000,m
19890719,0000,5000.46
19890720,0000,m
19890721,0000,5000.33
19890722,0000,5000.26
19890723,0000,5000.19
19890724,0000,5000.13
19890725,0000,5000.06
19890726,0000,5099.99
19890727,0000,5099.92
19890728,0000,5099.84
19890729,0000,5099.77
19890730,0000,m
19890731,0000,4999.62
19890801,0000,4999.55
19890802,0000,4999.48
19890803,0000,4999.42
19890804,0000,4999.35
19890805,0000,4999.29
19890806,0000,4999.24
19890807,0000,4999.17
19890808,0000,4999.15
19890809,0000,4999.10
19890810,0000,4999.03
19890811,0000,4998.97
19890812,0000,4998.90
19890813,0000,4998.84
19890814,0000,4998.78
19890815,0000,4998.70
19890816,0000,4998.63
19890817,0000,4998.58
19890818,0000,4998.50
19890819,0000,m
19890820,0000,4998.40
19890821,0000,4998.34
19890822,0000,4998.27
19890823,0000,4998.19
19890824,0000,4998.16
19890825,0000,4998.10
19890826,0000,4998.04
19890827,0000,4997.99
19890828,0000,4997.92
19890829,0000,4997.85
19890830,0000,4997.79
19890831,0000,4997.73
19890901,0000,4997.67
19890902,0000,4997.60
19890903,0000,4997.55
19890904,0000,4997.49
19890905,0000,4997.41
19890906,0000,4997.35
19890907,0000,4997.29
19890908,0000,4997.24
19890909,0000,4997.17
19890910,0000,4997.11
19890911,0000,4997.05
19890912,0000,4996.98
19890913,0000,4996.92
19890914,0000,4996.87
19890915,0000,4996.82
19890916,0000,4996.82
19890917,0000,4996.80
19890918,0000,4996.74
19890919,0000,4996.70
19890920,0000,4996.66
19890921,0000,4996.60
19890922,0000,4996.53
19890923,0000,m
19890924,0000,4996.42
19890925,0000,4996.40
19890926,0000,4996.36
19890927,0000,4996.38
19890928,0000,4996.36
19890929,0000,4996.32
19890930,0000,m
19891001,0000,4996.21
19891002,0000,4996.13
19891003,0000,4996.09
19891004,0000,4996.07
19891005,0000,4995.98
19891006,0000,m
19891007,0000,4995.88
19891008,0000,4995.82
19891009,0000,4995.79
19891010,0000,m
19891011,0000,4995.66
19891012,0000,4995.60
19891013,0000,4995.53
19891014,0000,m
19891015,0000,4995.39
19891016,0000,4995.35
19891017,0000,4995.30
19891018,0000,4995.24
19891019,0000,4995.18
19891020,0000,4995.12
19891021,0000,4995.12
19891022,0000,4995.09
19891023,0000,4995.21
19891024,0000,4995.20
19891025,0000,4995.17
19891026,0000,4995.16
19891027,0000,4995.12
19891028,0000,4995.08
19891029,0000,4995.02
19891030,0000,4994.98
19891031,0000,m
19891101,0000,4994.83
19891102,0000,m
19891103,0000,4994.74
19891104,0000,4994.71
19891105,0000,4994.65
19891106,0000,4994.60
19891107,0000,4994.55
19891108,0000,4994.50
19891109,0000,4994.45
19891110,0000,4994.41
19891111,0000,4994.37
19891112,0000,4994.31
19891113,0000,4984.26
19891114,0000,4994.21
19891115,0000,4994.16
19891116,0000,4994.11
19891117,0000,4994.07
19891118,0000,4994.02
19891119,0000,4993.99
19891120,0000,4993.93
19891121,0000,4993.88
19891122,0000,4993.80
19891123,0000,m
19891124,0000,m
19891125,0000,m
19891126,0000,m
19891127,0000,5002.00
19891128,0000,m
19891129,0000,4993.71
19891130,0000,4994.98
19891201,0000,4993.63
19891202,0000,4993.57
19891203,0000,4993.53
19891204,0000,4993.49
19891205,0000,4993.45
19891206,0000,4993.41
19891207,0000,4993.37
19891208,0000,m
19891209,0000,4993.29
19891210,0000,m
19891211,0000,4993.19
19891212,0000,4993.14
19891213,0000,4993.09
19891214,0000,4993.05
19891215,0000,4993.00
19891216,0000,m
19891217,0000,4992.90
19891218,0000,4992.86
19891219,0000,4992.80
19891220,0000,4992.76
19891221,0000,4992.58
19891222,0000,4992.54
19891223,0000,4992.48
19891224,0000,4982.44
19891225,0000,4992.42
19891226,0000,4992.39
19891227,0000,m
19891228,0000,4992.27
19891229,0000,m
19891230,0000,4992.18
19891231,0000,m
19900101,0000,4992.09
19900102,0000,4992.03
19900103,0000,m
19900104,0000,4991.94
19900105,0000,m
19900106,0000,4991.94
19900107,0000,4992.03
19900108,0000,4992.14
19900109,0000,4992.19
19900110,0000,4992.21
19900111,0000,m
19900112,0000,4992.28
19900113,0000,4992.34
19900114,0000,m
19900115,0000,4992.38
19900116,0000,4992.41
19900117,0000,m
19900118,0000,m
19900119,0000,4992.39
19900120,0000,m
19900121,0000,m
19900122,0000,4992.38
19900123,0000,4992.37
19900124,0000,4992.37
19900125,0000,4992.36
19900126,0000,m
19900127,0000,m
19900128,0000,m
19900129,0000,4992.31
19900130,0000,4992.37
19900131,0000,m
19900201,0000,4992.35
19900202,0000,4992.34
19900203,0000,m
19900204,0000,4992.42
19900205,0000,4992.42
19900206,0000,4992.43
19900207,0000,m
19900208,0000,4992.41
19900209,0000,4990.43
19900210,0000,4992.41
19900211,0000,4992.41
19900212,0000,4992.40
19900213,0000,4992.39
19900214,0000,4992.35
19900215,0000,4992.36
19900216,0000,m
19900217,0000,m
19900218,0000,4992.52
19900219,0000,4992.51
19900220,0000,4992.50
19900221,0000,m
19900222,0000,4992.51
19900223,0000,4992.52
19900224,0000,4992.54
19900225,0000,4992.54
19900226,0000,4992.55
19900227,0000,4992.58
19900228,0000,4992.61
19900301,0000,m
19900302,0000,m
19900303,0000,4992.78
19900304,0000,4992.84
19900305,0000,4992.91
19900306,0000,4992.96
19900307,0000,4992.98
19900308,0000,4993.07
19900309,0000,4993.13
19900310,0000,m
19900311,0000,4993.28
19900312,0000,4993.32
19900313,0000,4993.34
19900314,0000,m
19900315,0000,4993.39
19900316,0000,m
19900317,0000,m
19900318,0000,m
19900319,0000,4993.73
19900320,0000,m
19900321,0000,m
19900322,0000,m
19900323,0000,4994.47
19900324,0000,4994.67
19900325,0000,4994.88
19900326,0000,4995.06
19900327,0000,m
19900328,0000,4995.39
19900329,0000,4995.50
19900330,0000,4995.63
19900331,0000,4995.76
19900401,0000,4995.90
19900402,0000,4996.06
19900403,0000,4996.23
19900404,0000,4996.40
19900405,0000,4996.61
19900406,0000,4996.78
19900407,0000,4996.95
19900408,0000,4997.11
19900409,0000,4997.24
19900410,0000,m
19900411,0000,m
19900412,0000,4997.65
19900413,0000,4997.77
19900414,0000,m
19900415,0000,4997.97
19900416,0000,4998.05
19900417,0000,4998.11
19900418,0000,m
19900419,0000,4998.27
19900420,0000,4998.33
19900421,0000,4998.38
19900422,0000,4998.43
19900423,0000,4998.60
19900424,0000,4998.70
19900425,0000,4998.77
19900426,0000,4998.81
19900427,0000,4998.87
19900428,0000,4998.87
19900429,0000,4998.89
19900430,0000,4998.88
19900501,0000,4998.90
19900502,0000,m
19900503,0000,4998.93
19900504,0000,4998.94
19900505,0000,4998.94
19900506,0000,4998.93
19900507,0000,4998.90
19900508,0000,4998.87
19900509,0000,4998.86
19900510,0000,4998.86
19900511,0000,4998.84
19900512,0000,4998.83
19900513,0000,4998.82
19900514,0000,4998.81
19900515,0000,4998.83
19900516,0000,4998.80
19900517,0000,4998.78
19900518,0000,4998.75
19900519,0000,4998.72
19900520,0000,4998.78
19900521,0000,4998.77
19900522,0000,4998.77
19900523,0000,4998.81
19900524,0000,4998.83
19900525,0000,4998.87
19900526,0000,4998.85
19900527,0000,4998.86
19900528,0000,4998.89
19900529,0000,4998.91
19900530,0000,4999.04
19900531,0000,4999.17
19900601,0000,4999.26
19900602,0000,4999.36
19900603,0000,4999.43
19900604,0000,4999.49
19900605,0000,4999.53
19900606,0000,4999.55
19900607,0000,4999.58
19900608,0000,4999.58
19900609,0000,4999.57
19900610,0000,4999.55
19900611,0000,4999.54
19900612,0000,4999.52
19900613,0000,4999.50
19900614,0000,4999.49
19900615,0000,4999.48
19900616,0000,4999.47
19900617,0000,4999.45
19900618,0000,4999.44
19900619,0000,4999.44
19900620,0000,4999.43
19900621,0000,4999.41
19900622,0000,4999.37
19900623,0000,4999.35
19900624,0000,4999.31
19900625,0000,4999.27
19900626,0000,4999.23
19900627,0000,4999.19
19900628,0000,4999.19
19900629,0000,4999.16
19900630,0000,4999.12
19900701,0000,4999.08
19900702,0000,4999.03
19900703,0000,4999.00
19900704,0000,4998.95
19900705,0000,4998.90
19900706,0000,4998.87
19900707,0000,4998.85
19900708,0000,4998.80
19900709,0000,4998.77
19900710,0000,4998.72
19900711,0000,4998.70
19900712,0000,4998.66
19900713,0000,4998.63
19900714,0000,4998.60
19900715,0000,4998.56
19900716,0000,4998.53
19900717,0000,4998.48
19900718,0000,4998.46
19900719,0000,4998.41
19900720,0000,4998.38
19900721,0000,4998.34
19900722,0000,4998.30
19900723,0000,4998.24
19900724,0000,4998.20
19900725,0000,4998.15
19900726,0000,4998.10
19900727,0000,4998.06
19900728,0000,4998.03
19900729,0000,4997.99
19900730,0000,4997.94
19900731,0000,4997.89
19900801,0000,4997.85
19900802,0000,4997.82
19900803,0000,4997.78
19900804,0000,4997.74
19900805,0000,4997.70
19900806,0000,4997.66
19900807,0000,4997.61
19900808,0000,4997.58
19900809,0000,4997.55
19900810,0000,4997.51
19900811,0000,4997.46
19900812,0000,m
19900813,0000,4997.38
19900814,0000,4997.34
19900815,0000,4997.30
19900816,0000,4997.23
19900817,0000,4997.18
19900818,0000,m
19900819,0000,4997.10
19900820,0000,4997.06
19900821,0000,4997.02
19900822,0000,4996.99
19900823,0000,4996.96
19900824,0000,4996.90
19900825,0000,4996.85
19900826,0000,4996.82
19900827,0000,4996.78
19900828,0000,4996.74
19900829,0000,4996.70
19900830,0000,4996.66
19900831,0000,4996.62
19900901,0000,4996.59
19900902,0000,m
19900903,0000,4996.50
19900904,0000,4996.45
19900905,0000,4996.41
19900906,0000,4996.37
19900907,0000,4996.33
19900908,0000,m
19900909,0000,m
19900910,0000,4996.23
19900911,0000,4996.19
19900912,0000,m
19900913,0000,4996.13
19900914,0000,4996.09
19900915,0000,4996.05
19900916,0000,4996.01
19900917,0000,4996.00
19900918,0000,4995.96
19900919,0000,4995.92
19900920,0000,4995.87
19900921,0000,4995.84
19900922,0000,4995.80
19900923,0000,4995.76
19900924,0000,4995.74
19900925,0000,4995.73
19900926,0000,4995.72
19900927,0000,4995.69
19900928,0000,4995.68
19900929,0000,4995.65
19900930,0000,4995.63
19901001,0000,4995.60
19901002,0000,4995.56
19901003,0000,4995.52
19901004,0000,4995.48
19901005,0000,4995.45
19901006,0000,4995.40
19901007,0000,4995.35
19901008,0000,4995.32
19901009,0000,4995.27
19901010,0000,4995.25
19901011,0000,4995.22
19901012,0000,4995.18
19901013,0000,4995.15
19901014,0000,4995.12
19901015,0000,4995.08
19901016,0000,4995.05
19901017,0000,4995.02
19901018,0000,4994.99
19901019,0000,4994.96
19901020,0000,4994.95
19901021,0000,4994.93
19901022,0000,4994.91
19901023,0000,4994.86
19901024,0000,4994.87
19901025,0000,4994.84
19901026,0000,4994.82
19901027,0000,4994.76
19901028,0000,4994.73
19901029,0000,4994.70
19901030,0000,4994.67
19901031,0000,m
19901101,0000,4994.63
19901102,0000,4994.60
19901103,0000,4994.58
19901104,0000,4994.57
19901105,0000,4994.53
19901106,0000,4994.49
19901107,0000,4994.47
19901108,0000,4900.00
19901109,0000,4900.00
19901110,0000,4994.40
19901111,0000,4994.37
19901112,0000,4994.35
19901113,0000,4994.33
19901114,0000,4994.30
19901115,0000,4994.27
19901116,0000,4994.25
19901117,0000,4994.25
19901118,0000,4994.22
19901119,0000,m
19901120,0000,4994.18
19901121,0000,4994.16
19901122,0000,4994.14
19901123,0000,m
19901124,0000,m
19901125,0000,m
19901126,0000,4994.11
19901127,0000,m
19901128,0000,m
19901129,0000,m
19901130,0000,m
19901201,0000,m
19901202,0000,4993.96
19901203,0000,m
19901204,0000,4993.93
19901205,0000,m
19901206,0000,4993.88
19901207,0000,4993.86
19901208,0000,4993.84
19901209,0000,4993.82
19901210,0000,m
19901211,0000,m
19901212,0000,m
19901213,0000,4993.79
19901214,0000,4993.77
19901215,0000,4993.75
19901216,0000,4993.74
19901217,0000,-1.00
19901218,0000,4993.70
19901219,0000,m
19901220,0000,4993.68
19901221,0000,4993.66
19901222,0000,4993.64
19901223,0000,4993.62
19901224,0000,4993.60
19901225,0000,4993.58
19901226,0000,4993.56
19901227,0000,4993.54
19901228,0000,m
19901229,0000,4993.49
19901230,0000,4993.47
19901231,0000,m
19910101,0000,4993.44
19910102,0000,m
19910103,0000,m
19910104,0000,m
19910105,0000,m
19910106,0000,m
19910107,0000,4993.33
19910108,0000,m
19910109,0000,m
19910110,0000,m
19910111,0000,m
19910112,0000,m
19910113,0000,m
19910114,0000,4993.27
19910115,0000,m
19910116,0000,m
19910117,0000,m
19910118,0000,m
19910119,0000,m
19910120,0000,m
19910121,0000,m
19910122,0000,m
19910123,0000,m
19910124,0000,m
19910125,0000,m
19910126,0000,m
19910127,0000,m
19910128,0000,4992.98
19910129,0000,4992.97
19910130,0000,4992.95
19910131,0000,4992.95
19910201,0000,m
19910202,0000,4993.01
19910203,0000,4992.99
19910204,0000,4993.03
19910205,0000,4993.08
19910206,0000,4993.09
19910207,0000,4993.10
19910208,0000,4993.11
19910209,0000,4993.11
19910210,0000,4993.12
19910211,0000,4993.11
19910212,0000,4993.11
19910213,0000,4993.11
19910214,0000,4993.14
19910215,0000,4993.14
19910216,0000,4993.14
19910217,0000,4993.17
19910218,0000,4993.16
19910219,0000,4993.17
19910220,0000,4993.18
19910221,0000,4993.24
19910222,0000,4993.15
19910223,0000,4993.16
19910224,0000,4993.21
19910225,0000,4993.18
19910226,0000,4993.20
19910227,0000,4993.21
19910228,0000,m
19910301,0000,m
19910302,0000,4993.11
19910303,0000,m
19910304,0000,4993.11
19910305,0000,4993.11
19910306,0000,4993.11
19910307,0000,4993.11
19910308,0000,m
19910309,0000,4994.53
19910310,0000,4994.53
19910311,0000,4994.53
19910312,0000,m
19910313,0000,m
19910314,0000,m
19910315,0000,4994.70
19910316,0000,4994.70
19910317,0000,4994.70
19910318,0000,4994.88
19910319,0000,4994.88
19910320,0000,4994.88
19910321,0000,4994.91
19910322,0000,4994.95
19910323,0000,4994.95
19910324,0000,4994.95
19910325,0000,4994.95
19910326,0000,4994.95
19910327,0000,4995.10
19910328,0000,4995.10
19910329,0000,4995.10
19910330,0000,4995.10
19910331,0000,4995.10
19910401,0000,4995.30
19910402,0000,4995.30
19910403,0000,4995.30
19910404,0000,4995.30
19910405,0000,m
19910406,0000,4995.65
19910407,0000,4995.63
19910408,0000,4996.37
19910409,0000,m
19910410,0000,m
19910411,0000,4996.71
19910412,0000,m
19910413,0000,4996.71
19910414,0000,4996.71
19910415,0000,4997.11
19910416,0000,4997.11
19910417,0000,m
19910418,0000,m
19910419,0000,4997.62
19910420,0000,m
19910421,0000,m
19910422,0000,4997.72
19910423,0000,m
19910424,0000,m
19910425,0000,4998.09
19910426,0000,4998.18
19910427,0000,4998.26
19910428,0000,4998.34
19910429,0000,4998.44
19910430,0000,m
19910501,0000,4998.67
19910502,0000,m
19910503,0000,m
19910504,0000,4998.93
19910505,0000,4999.09
19910506,0000,4999.22
19910507,0000,4999.35
19910508,0000,4999.51
19910509,0000,4999.61
19910510,0000,m
19910511,0000,m
19910512,0000,4999.84
19910513,0000,4999.94
19910514,0000,4900.03
19910515,0000,4900.09
19910516,0000,4900.22
19910517,0000,5000.32
19910518,0000,5000.43
19910519,0000,5000.54
19910520,0000,5000.67
19910521,0000,5000.80
19910522,0000,m
19910523,0000,5000.99
19910524,0000,5001.09
19910525,0000,5001.18
19910526,0000,5001.24
19910527,0000,5001.28
19910528,0000,5001.32
19910529,0000,5001.36
19910530,0000,5001.41
19910531,0000,m
19910601,0000,5001.46
19910602,0000,5001.47
19910603,0000,5001.48
19910604,0000,m
19910605,0000,5001.44
19910606,0000,5001.44
19910607,0000,5001.43
19910608,0000,5001.43
19910609,0000,5001.42
19910610,0000,5001.41
19910611,0000,5001.38
19910612,0000,5001.36
19910613,0000,5001.32
19910614,0000,5001.29
19910615,0000,5001.27
19910616,0000,5001.24
19910617,0000,5001.20
19910618,0000,m
19910619,0000,5001.13
19910620,0000,5001.10
19910621,0000,5001.07
19910622,0000,5001.04
19910623,0000,5001.00
19910624,0000,5000.98
19910625,0000,5000.95
19910626,0000,5000.93
19910627,0000,5000.90
19910628,0000,5000.90
19910629,0000,5000.90
19910630,0000,5000.89
19910701,0000,5000.87
19910702,0000,5000.85
19910703,0000,5000.82
19910704,0000,5000.81
19910705,0000,5000.75
19910706,0000,5000.71
19910707,0000,5000.66
19910708,0000,5000.63
19910709,0000,5000.59
19910710,0000,5000.54
19910711,0000,5000.51
19910712,0000,5000.47
19910713,0000,5000.42
19910714,0000,5000.38
19910715,0000,5000.34
19910716,0000,m
19910717,0000,5000.25
19910718,0000,5000.22
19910719,0000,5000.24
19910720,0000,5000.20
19910721,0000,5000.17
19910722,0000,5000.13
19910723,0000,5000.10
19910724,0000,5000.05
19910725,0000,m
19910726,0000,5099.98
19910727,0000,5099.94
19910728,0000,5099.91
19910729,0000,4999.86
19910730,0000,4999.82
19910731,0000,m
19910801,0000,4999.73
19910802,0000,m
19910803,0000,4999.63
19910804,0000,4999.59
19910805,0000,4999.55
19910806,0000,4999.51
19910807,0000,4999.46
19910808,0000,4999.43
19910809,0000,4999.38
19910810,0000,4999.34
